article,label
"The total number of grain-carrying ships to leave Ukrainian ports under a UN brokered deal to ease the global food crisis has now reached 12, with the two latest ships which left on Tuesday headed for Istanbul and Turkey.",1
"About 1,000 bodies – including civilians and children – have been exhumed in the recently liberated territories of the Kharkiv oblast, media reports say. This includes the 447 bodies found at the mass burial site in Izium.",1
"The German chancellor, Olaf Scholz, has warned his country must be prepared for the situation in Ukraine to escalate. This could include the destruction of infrastructure, he added while speaking at a conference in Berlin.",1
"A Ukrainian court has sentenced a Russian soldier to 10 years in jail after finding him guilty of violating the laws and customs of war by firing a tank at a multi-story apartment block, an interior ministry official said.",1
"Zelenskiy warned Europe to expect a difficult winter after Moscow shut down a main pipeline that supplies Russian gas to the continent. “Russia is preparing a decisive energy blow on all Europeans for this winter,” he said.",1
"Putin kicked off the ceremony with a lengthy, combative and angry speech in which the Russian leader issued new nuclear threats, promising to “protect” the newly annexed lands “with all the forces and means at our disposal”.",1
"The 300,000 troops Putin conscripted as part of the mobilisation drive are providing “little additional offensive combat capability” as the Russian military is struggling to train them, UK’s Ministry of Defence has reported.",1
Poland has continued to signal its intent to bolster its defences in the light of the Russian invasion of Ukraine. Defence secretary Mariusz Blaszczak said the country intends to buy six additional Patriot missile batteries.,1
"“Low-level” discussions were under way on whether some US troops should be based in Ukraine and how the US may need to adjust its training of Ukrainian forces, said General Mark Milley, chairman of the joint chiefs of staff.",1
"Joe Biden said Russia’s withdrawal of troops from Kherson was “evidence” that its military had “real problems”. During a White House press conference on Wednesday, the US president said he “knew for some time” it would happen.",1
Ukraine’s foreign ministry spokesperson Oleg Nikolenko said on Tuesday Russia should be expelled from the Group of 20 major economies and President Vladimir Putin’s invitation to a G20 summit in Bali next month must be revoked.,1
"US-based thinktank the Institute for the Study of War said late on Thursday night it was likely the city would be taken within 72 hours, and that its recapture would severely hinder Russian lines of communication on the ground.",1
The British government’s ability to investigate the true ownership of properties has come into question after researchers found £700m of luxury homes previously linked to sanctioned oligarchs were not flagged for asset freezes.,1
"The first grain carrying ship to depart Ukrainian ports after the UN-brokered deal is looking for another port to unload its cargo after the initial Lebanese buyer refused delivery due to its five-month delay, Reuters reported.",1
"Vladimir Putin has sent his condolences to the family of Dugina, describing her as a “patriot of Russia”. In a statement published on the Kremlin website, the Russian leader described the killing as a “despicable, cruel crime”.",1
"Mikheil Saakashvili, president of Georgia from 2004 to 2013, was initially credited with implementing reforms. He was later sentenced to six years in prison on abuse of power charges his supporters say are politically motivated.",1
"Russian forces tried to advance in eastern Ukraine and trained tank, mortar and artillery fire on Kherson in the south, the Ukrainian military said, as western allies sought to buttress Ukraine and its neighbours against Moscow.",1
"European Union finance ministers agreed Tuesday to integrate the EU’s support payments to Ukraine into its 2023 budget to make payments more structured and predictable, European Commission vice president Valdis Dombrovskis said.",1
"Russia’s military has set up another field hospital due to heavy casualties, Kyiv Independent reports. It is in the village of Shebekino in Russia’s Belgorod Oblast, according to the general staff of the Armed Forces of Ukraine.",1
"A United Nations commission arrived in Ukraine on Saturday to investigate war crimes. The deputy speaker of Ukraine’s parliament, Olena Kondratyuk, said the commission’s goal was to record war crimes and human rights violations.",1
"According to Russian media sources, the Ukrainian army has entered the city of Herois’ke, in the Kinburn Peninsula in the southern part of Kherson, following an amphibious operation, as heavy fighting continues across the region.",1
"Security forces detained more than 1,300 people in Russia overnight at protests denouncing mobilisation , a rights group said, hours after President Vladimir Putin ordered Russia’s first military draft since the second world war.",1
"The Institute for the Study of War thinktank said Russia’s president, Vladimir Putin, was “increasingly relying on irregular volunteer and proxy forces rather than conventional units” in its latest update on the Russian campaign.",1
"Russian Security Council secretary Nikolai Patrushev said that Russia will achieve its objectives in Ukraine and is not “chasing deadlines”. “All the goals set by the president will be fulfilled. It cannot be otherwise,” he said.",1
The Kremlin said it was concerned by what it claimed was repeated Ukrainian shelling of the Zaporizhzhia nuclear power plant. It called on global powers to ensure that Kyiv ceased attacks on Europe’s largest nuclear power station.,1
Zelenskiy said on Sunday that there could be no talks with Russia if it proceeds with referendums in occupied areas of Ukraine on joining Russia. Russian forces now hold large areas of territory in eastern Ukraine’s Donbas region.,1
"Putin may only take part in the upcoming summit of the G20 group of nations in Bali via video link, Russian state news agency RIA said on Thursday, citing the Russian embassy in Indonesia. Zelenskiy is also due to appear via video.",1
